School_Name,Address_Line_1,Address_Town,Postal_Postcode,Full_Phone_No,School URL,ICSEA,School_Type,Campus Type,LGA_Name,Suburb,Education_Sector,School Type,Year Range,Geolocation,Total Enrolments,Girls Enrolments,Boys Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%)
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjnumurkah.catholic.edu.au,997.0,Primary,School Single Entity,Glen Eira (C),Numurkah,Catholic,Primary,Prep-6,Inner Regional,247.0,115.0,132.0,6.0,2.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjwarrnambool.catholic.edu.au,1067.0,Primary,School Single Entity,Glen Eira (C),Warrnambool,Catholic,Primary,Prep-6,Inner Regional,625.0,280.0,345.0,0.0,7.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjcollingwood.catholic.edu.au,925.0,Primary,School Single Entity,Glen Eira (C),Collingwood,Catholic,Primary,Prep-6,Major Cities,59.0,29.0,30.0,12.0,80.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjrochester.catholic.edu.au/,996.0,Primary,School Single Entity,Glen Eira (C),Rochester,Catholic,Primary,Prep-6,Inner Regional,105.0,58.0,47.0,3.0,0.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjbeechworth.catholic.edu.au,1095.0,Primary,School Single Entity,Glen Eira (C),Beechworth,Catholic,Primary,Prep-6,Inner Regional,89.0,49.0,40.0,0.0,10.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjcoleraine.catholic.edu.au,1014.0,Primary,School Single Entity,Glen Eira (C),Coleraine,Catholic,Primary,Prep-6,Outer Regional,39.0,14.0,25.0,3.0,0.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjwarragul.catholic.edu.au,1044.0,Primary,School Single Entity,Glen Eira (C),Warragul,Catholic,Primary,Prep-6,Inner Regional,261.0,139.0,122.0,1.0,5.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjquarryhill.catholic.edu.au,1073.0,Primary,School Single Entity,Glen Eira (C),Quarry Hill,Catholic,Primary,Prep-6,Inner Regional,232.0,105.0,127.0,2.0,6.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjbwickw.catholic.edu.au,1124.0,Primary,School Single Entity,Glen Eira (C),Brunswick West,Catholic,Primary,Prep-6,Major Cities,203.0,90.0,113.0,0.0,6.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjwonthaggi.catholic.edu.au,1031.0,Primary,School Single Entity,Glen Eira (C),Wonthaggi,Catholic,Primary,Prep-6,Inner Regional,299.0,143.0,156.0,2.0,16.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjkerang.catholic.edu.au,1018.0,Primary,School Single Entity,Glen Eira (C),Kerang,Catholic,Primary,Prep-6,Outer Regional,117.0,61.0,56.0,7.0,2.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjkorumburra.catholic.edu.au,998.0,Primary,School Single Entity,Glen Eira (C),Korumburra,Catholic,Primary,Prep-6,Inner Regional,90.0,31.0,59.0,4.0,4.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjmalvern.catholic.edu.au,1149.0,Primary,School Single Entity,Glen Eira (C),Malvern,Catholic,Primary,Prep-6,Major Cities,166.0,70.0,96.0,0.0,14.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjcobram.catholic.edu.au,999.0,Primary,School Single Entity,Glen Eira (C),Cobram,Catholic,Primary,Prep-6,Inner Regional,313.0,159.0,154.0,4.0,3.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjnagambie.catholic.edu.au,1024.0,Primary,School Single Entity,Glen Eira (C),Nagambie,Catholic,Primary,Prep-6,Inner Regional,32.0,11.0,21.0,0.0,10.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjorbost.catholic.edu.au,969.0,Primary,School Single Entity,Glen Eira (C),Orbost,Catholic,Primary,Prep-6,Outer Regional,22.0,11.0,11.0,27.0,13.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjchelsea.catholic.edu.au,1090.0,Primary,School Single Entity,Glen Eira (C),Chelsea,Catholic,Primary,Prep-6,Major Cities,339.0,168.0,171.0,0.0,25.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjcribpoint.catholic.edu.au,1044.0,Primary,School Single Entity,Glen Eira (C),Crib Point,Catholic,Primary,Prep-6,Major Cities,197.0,92.0,105.0,2.0,1.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjblackrock.catholic.edu.au,1110.0,Primary,School Single Entity,Glen Eira (C),Black Rock,Catholic,Primary,Prep-6,Major Cities,54.0,18.0,36.0,0.0,14.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.trafalgar.catholic.edu.au,1003.0,Primary,School Single Entity,Glen Eira (C),Trafalgar,Catholic,Primary,Prep-6,Inner Regional,98.0,46.0,52.0,3.0,1.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsorrento.catholic.edu.au,1056.0,Primary,School Single Entity,Glen Eira (C),Sorrento,Catholic,Primary,Prep-6,Major Cities,136.0,62.0,74.0,2.0,8.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjelst.catholic.edu.au,1163.0,Primary,School Single Entity,Glen Eira (C),Elsternwick,Catholic,Primary,Prep-6,Major Cities,340.0,179.0,161.0,0.0,18.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjredcliffs.catholic.edu.au,979.0,Primary,School Single Entity,Glen Eira (C),Red Cliffs,Catholic,Primary,Prep-6,Outer Regional,94.0,61.0,33.0,17.0,12.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjspringvale.catholic.edu.au,1002.0,Primary,School Single Entity,Glen Eira (C),Springvale,Catholic,Primary,Prep-6,Major Cities,567.0,275.0,292.0,0.0,95.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjhopetoun.catholic.edu.au,986.0,Primary,School Single Entity,Glen Eira (C),Hopetoun,Catholic,Primary,Prep-6,Remote,43.0,24.0,19.0,2.0,0.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjyarrajunction.catholic.edu.au,1013.0,Primary,School Single Entity,Glen Eira (C),Yarra Junction,Catholic,Primary,Prep-6,Inner Regional,103.0,46.0,57.0,3.0,3.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsschoolmernda.org,1086.0,Primary,School Single Entity,Glen Eira (C),Mernda,Catholic,Primary,Prep-6,Major Cities,421.0,205.0,216.0,0.0,78.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsbardon.qld.edu.au,1164.0,Primary,School Single Entity,Glen Eira (C),Bardon,Catholic,Primary,Prep-6,Major Cities,400.0,222.0,178.0,0.0,3.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsnorthipswich.qld.edu.au,1026.0,Primary,School Single Entity,Glen Eira (C),North Ipswich,Catholic,Primary,Prep-6,Major Cities,386.0,176.0,210.0,6.0,3.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosnundah.qld.edu.au,1105.0,Primary,School Single Entity,Glen Eira (C),Nundah,Catholic,Primary,Prep-6,Major Cities,168.0,87.0,81.0,5.0,25.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephschilders.qld.edu.au,992.0,Primary,School Single Entity,Glen Eira (C),Childers,Catholic,Primary,Prep-6,Inner Regional,121.0,58.0,63.0,4.0,7.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsgayndah.qld.edu.au,1020.0,Primary,School Single Entity,Glen Eira (C),Gayndah,Catholic,Primary,Prep-6,Outer Regional,77.0,40.0,37.0,6.0,4.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsmurgon.qld.edu.au,822.0,Primary,School Single Entity,Glen Eira (C),Murgon,Catholic,Primary,Prep-6,Inner Regional,142.0,65.0,77.0,65.0,1.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.chinchilla.catholic.edu.au,1010.0,Primary,School Single Entity,Glen Eira (C),Chinchilla,Catholic,Primary,Prep-6,Outer Regional,289.0,137.0,152.0,7.0,6.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.millmerran.catholic.edu.au,993.0,Primary,School Single Entity,Glen Eira (C),Millmerran,Catholic,Primary,Prep-6,Inner Regional,71.0,32.0,39.0,7.0,16.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,https://www.twb.catholic.edu.au/our-schools/primary-schools/tara/st-josephs-primary-school/,873.0,Primary,School Single Entity,Glen Eira (C),Tara,Catholic,Primary,Prep-6,Outer Regional,45.0,25.0,20.0,40.0,20.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjoeys.qld.edu.au/,1023.0,Primary,School Single Entity,Glen Eira (C),Atherton,Catholic,Primary,Prep-6,Outer Regional,261.0,130.0,131.0,6.0,6.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephscairns.qld.edu.au,1045.0,Primary,School Single Entity,Glen Eira (C),Parramatta Park,Catholic,Primary,Prep-6,Outer Regional,393.0,171.0,222.0,12.0,11.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephs.qld.edu.au,1026.0,Primary,School Single Entity,Glen Eira (C),Stanthorpe,Catholic,Combined,Prep-12,Outer Regional,467.0,245.0,222.0,3.0,4.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjosephsboulder.wa.edu.au,1000.0,Primary,School Single Entity,Glen Eira (C),Boulder,Catholic,Primary,PP-6,Outer Regional,156.0,81.0,75.0,6.0,32.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjoknx.wa.edu.au,781.0,Primary,School Single Entity,Glen Eira (C),Kununurra,Catholic,Primary,PP-6,Very Remote,131.0,59.0,72.0,63.0,45.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsmoora.wa.edu.au,908.0,Primary,School Single Entity,Glen Eira (C),Moora,Catholic,Primary,PP-6,Outer Regional,133.0,60.0,73.0,30.0,7.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsnortham.wa.edu.au,1022.0,Primary,School Head Campus,Glen Eira (C),Northam,Catholic,Combined,PP-12,Inner Regional,697.0,358.0,339.0,5.0,9.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjoespemberton.wa.edu.au,1022.0,Primary,School Single Entity,Glen Eira (C),Pemberton,Catholic,Primary,PP-6,Outer Regional,35.0,17.0,18.0,0.0,14.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsqp.wa.edu.au,1084.0,Primary,School Single Entity,Glen Eira (C),Queens Park,Catholic,Primary,PP-6,Major Cities,433.0,224.0,209.0,2.0,53.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjoessx.wa.edu.au,947.0,Primary,School Single Entity,Glen Eira (C),Southern Cross,Catholic,Primary,PP-6,Remote,24.0,13.0,11.0,8.0,8.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjoeswaroona.wa.edu.au,976.0,Primary,School Single Entity,Glen Eira (C),Waroona,Catholic,Primary,PP-6,Inner Regional,147.0,74.0,73.0,3.0,4.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjwyndham.wa.edu.au,708.0,Primary,School Single Entity,Glen Eira (C),Wyndham,Catholic,Primary,PP-6,Very Remote,30.0,13.0,17.0,83.0,61.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjobarmera.catholic.edu.au,979.0,Primary,School Single Entity,Glen Eira (C),Barmera,Catholic,Primary,R-6,Outer Regional,86.0,44.0,42.0,2.0,5.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsh.catholic.edu.au,1060.0,Primary,School Single Entity,Glen Eira (C),West Hindmarsh,Catholic,Primary,R-6,Major Cities,229.0,106.0,123.0,2.0,30.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjspl.catholic.edu.au,1013.0,Primary,School Single Entity,Glen Eira (C),Port Lincoln,Catholic,Combined,R-12,Remote,824.0,425.0,399.0,3.0,4.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjsr.catholic.edu.au,1029.0,Primary,School Single Entity,Glen Eira (C),Renmark,Catholic,Primary,R-6,Outer Regional,252.0,123.0,129.0,2.0,14.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://stjoclar.catholic.edu.au,1063.0,Primary,School Single Entity,Glen Eira (C),Clare,Catholic,Combined,R-9,Inner Regional,343.0,170.0,173.0,4.0,2.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.sjh.catholic.edu.au,1069.0,Primary,School Single Entity,Glen Eira (C),Hectorville,Catholic,Primary,R-6,Major Cities,676.0,335.0,341.0,1.0,26.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjk.catholic.edu.au,1129.0,Primary,School Single Entity,Glen Eira (C),Kingswood,Catholic,Primary,R-6,Major Cities,250.0,124.0,126.0,1.0,10.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjomb.catholic.edu.au,958.0,Primary,School Single Entity,Glen Eira (C),Murray Bridge,Catholic,Combined,R-9,Inner Regional,472.0,226.0,246.0,9.0,17.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,https://www.stjotto.catholic.edu.au/,1009.0,Primary,School Single Entity,Glen Eira (C),Ottoway,Catholic,Primary,R-6,Major Cities,175.0,95.0,80.0,5.0,77.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjopayn.catholic.edu.au,1079.0,Primary,School Single Entity,Glen Eira (C),Payneham South,Catholic,Primary,R-6,Major Cities,445.0,212.0,233.0,1.0,21.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjopet.catholic.edu.au,873.0,Primary,School Single Entity,Glen Eira (C),Peterborough,Catholic,Combined,R-9,Outer Regional,81.0,46.0,35.0,30.0,0.0
St Joseph's School,28 Sandham Street,ELSTERNWICK,3185.0,03 9528 1614,http://www.stjotran.catholic.edu.au,1097.0,Primary,School Single Entity,Glen Eira (C),Tranmere,Catholic,Primary,R-6,Major Cities,208.0,114.0,94.0,0.0,16.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjhawthorn.catholic.edu.au,1170.0,Primary,School Single Entity,Mildura (RC),Hawthorn,Catholic,Primary,Prep-6,Major Cities,370.0,180.0,190.0,0.0,15.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjnorthcote.catholic.edu.au,1120.0,Primary,School Single Entity,Mildura (RC),Northcote,Catholic,Primary,Prep-6,Major Cities,140.0,68.0,72.0,0.0,14.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,https://www.sjbenalla.catholic.edu.au/,1043.0,Primary,School Single Entity,Mildura (RC),Benalla,Catholic,Primary,Prep-6,Inner Regional,362.0,188.0,174.0,1.0,6.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjcharlton.catholic.edu.au,986.0,Primary,School Single Entity,Mildura (RC),Charlton,Catholic,Primary,Prep-6,Outer Regional,32.0,16.0,16.0,0.0,3.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjchiltern.catholic.edu.au,1000.0,Primary,School Single Entity,Mildura (RC),Chiltern,Catholic,Primary,Prep-6,Inner Regional,32.0,19.0,13.0,3.0,0.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjpenshurst.catholic.edu.au,1002.0,Primary,School Single Entity,Mildura (RC),Penshurst,Catholic,Primary,Prep-6,Outer Regional,25.0,9.0,16.0,20.0,0.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjnumurkah.catholic.edu.au,997.0,Primary,School Single Entity,Mildura (RC),Numurkah,Catholic,Primary,Prep-6,Inner Regional,247.0,115.0,132.0,6.0,2.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjwarrnambool.catholic.edu.au,1067.0,Primary,School Single Entity,Mildura (RC),Warrnambool,Catholic,Primary,Prep-6,Inner Regional,625.0,280.0,345.0,0.0,7.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjcollingwood.catholic.edu.au,925.0,Primary,School Single Entity,Mildura (RC),Collingwood,Catholic,Primary,Prep-6,Major Cities,59.0,29.0,30.0,12.0,80.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjrochester.catholic.edu.au/,996.0,Primary,School Single Entity,Mildura (RC),Rochester,Catholic,Primary,Prep-6,Inner Regional,105.0,58.0,47.0,3.0,0.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjbeechworth.catholic.edu.au,1095.0,Primary,School Single Entity,Mildura (RC),Beechworth,Catholic,Primary,Prep-6,Inner Regional,89.0,49.0,40.0,0.0,10.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjcoleraine.catholic.edu.au,1014.0,Primary,School Single Entity,Mildura (RC),Coleraine,Catholic,Primary,Prep-6,Outer Regional,39.0,14.0,25.0,3.0,0.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.stjwarragul.catholic.edu.au,1044.0,Primary,School Single Entity,Mildura (RC),Warragul,Catholic,Primary,Prep-6,Inner Regional,261.0,139.0,122.0,1.0,5.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjquarryhill.catholic.edu.au,1073.0,Primary,School Single Entity,Mildura (RC),Quarry Hill,Catholic,Primary,Prep-6,Inner Regional,232.0,105.0,127.0,2.0,6.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjbwickw.catholic.edu.au,1124.0,Primary,School Single Entity,Mildura (RC),Brunswick West,Catholic,Primary,Prep-6,Major Cities,203.0,90.0,113.0,0.0,6.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.stjwonthaggi.catholic.edu.au,1031.0,Primary,School Single Entity,Mildura (RC),Wonthaggi,Catholic,Primary,Prep-6,Inner Regional,299.0,143.0,156.0,2.0,16.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjkerang.catholic.edu.au,1018.0,Primary,School Single Entity,Mildura (RC),Kerang,Catholic,Primary,Prep-6,Outer Regional,117.0,61.0,56.0,7.0,2.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjkorumburra.catholic.edu.au,998.0,Primary,School Single Entity,Mildura (RC),Korumburra,Catholic,Primary,Prep-6,Inner Regional,90.0,31.0,59.0,4.0,4.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjmalvern.catholic.edu.au,1149.0,Primary,School Single Entity,Mildura (RC),Malvern,Catholic,Primary,Prep-6,Major Cities,166.0,70.0,96.0,0.0,14.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjcobram.catholic.edu.au,999.0,Primary,School Single Entity,Mildura (RC),Cobram,Catholic,Primary,Prep-6,Inner Regional,313.0,159.0,154.0,4.0,3.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjnagambie.catholic.edu.au,1024.0,Primary,School Single Entity,Mildura (RC),Nagambie,Catholic,Primary,Prep-6,Inner Regional,32.0,11.0,21.0,0.0,10.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.stjorbost.catholic.edu.au,969.0,Primary,School Single Entity,Mildura (RC),Orbost,Catholic,Primary,Prep-6,Outer Regional,22.0,11.0,11.0,27.0,13.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjchelsea.catholic.edu.au,1090.0,Primary,School Single Entity,Mildura (RC),Chelsea,Catholic,Primary,Prep-6,Major Cities,339.0,168.0,171.0,0.0,25.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjcribpoint.catholic.edu.au,1044.0,Primary,School Single Entity,Mildura (RC),Crib Point,Catholic,Primary,Prep-6,Major Cities,197.0,92.0,105.0,2.0,1.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjblackrock.catholic.edu.au,1110.0,Primary,School Single Entity,Mildura (RC),Black Rock,Catholic,Primary,Prep-6,Major Cities,54.0,18.0,36.0,0.0,14.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.trafalgar.catholic.edu.au,1003.0,Primary,School Single Entity,Mildura (RC),Trafalgar,Catholic,Primary,Prep-6,Inner Regional,98.0,46.0,52.0,3.0,1.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjsorrento.catholic.edu.au,1056.0,Primary,School Single Entity,Mildura (RC),Sorrento,Catholic,Primary,Prep-6,Major Cities,136.0,62.0,74.0,2.0,8.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjelst.catholic.edu.au,1163.0,Primary,School Single Entity,Mildura (RC),Elsternwick,Catholic,Primary,Prep-6,Major Cities,340.0,179.0,161.0,0.0,18.0
St Joseph's School,17 Fitzroy Avenue,RED CLIFFS,3496.0,03 5024 1654,http://www.sjredcliffs.catholic.edu.au,979.0,Primary,School Single Entity,Mildura (RC),Red Cliffs,Catholic,Primary,Prep-6,Outer Regional,94.0,61.0,33.0,17.0,12.0
